DATE,T10Y2Y
1979-07-23,-0.15400000000000000000
1979-07-30,-0.31400000000000000000
1979-08-06,-0.30800000000000000000
1979-08-13,-0.32000000000000000000
1979-08-20,-0.40000000000000000000
1979-08-27,-0.54000000000000000000
1979-09-03,-0.58250000000000000000
1979-09-10,-0.71800000000000000000
1979-09-17,-0.74800000000000000000
1979-09-24,-0.74000000000000000000
1979-10-01,-0.66200000000000000000
1979-10-08,-0.71500000000000000000
1979-10-15,-1.13800000000000000000
1979-10-22,-1.3200000000000000
1979-10-29,-1.5400000000000000
1979-11-05,-1.3300000000000000
1979-11-12,-1.26333333333333333333
1979-11-19,-1.12400000000000000000
1979-11-26,-1.2575000000000000
1979-12-03,-0.91000000000000000000
1979-12-10,-0.95200000000000000000
1979-12-17,-1.12400000000000000000
1979-12-24,-1.01200000000000000000
1979-12-31,-0.91750000000000000000
1980-01-07,-0.81750000000000000000
1980-01-14,-0.66400000000000000000
1980-01-21,-0.66000000000000000000
1980-01-28,-0.69000000000000000000
1980-02-04,-0.68800000000000000000
1980-02-11,-0.57200000000000000000
1980-02-18,-0.74000000000000000000
1980-02-25,-1.2800000000000000
1980-03-03,-1.6320000000000000
1980-03-10,-2.0940000000000000
1980-03-17,-2.1700000000000000
1980-03-24,-2.1740000000000000
1980-03-31,-2.1240000000000000
1980-04-07,-1.8750000000000000
1980-04-14,-1.4880000000000000
1980-04-21,-0.88600000000000000000
1980-04-28,-0.42200000000000000000
1980-05-05,0.05600000000000000000
1980-05-12,0.57600000000000000000
1980-05-19,0.76200000000000000000
1980-05-26,0.99750000000000000000
1980-06-02,1.05000000000000000000
1980-06-09,1.04600000000000000000
1980-06-16,1.07400000000000000000
1980-06-23,1.01800000000000000000
1980-06-30,1.07800000000000000000
1980-07-07,1.20000000000000000000
1980-07-14,1.2780000000000000
1980-07-21,1.2520000000000000
1980-07-28,1.18800000000000000000
1980-08-04,1.08400000000000000000
1980-08-11,1.04000000000000000000
1980-08-18,0.74800000000000000000
1980-08-25,0.11400000000000000000
1980-09-01,0.13500000000000000000
1980-09-08,0.30200000000000000000
1980-09-15,0.00400000000000000000
1980-09-22,-0.25200000000000000000
1980-09-29,-0.27800000000000000000
1980-10-06,-0.18200000000000000000
1980-10-13,-0.15000000000000000000
1980-10-20,-0.29200000000000000000
1980-10-27,-0.48800000000000000000
1980-11-03,-0.60800000000000000000
1980-11-10,-0.62750000000000000000
1980-11-17,-0.50250000000000000000
1980-11-24,-0.96000000000000000000
1980-12-01,-1.3350000000000000
1980-12-08,-1.3380000000000000
1980-12-15,-1.4780000000000000
1980-12-22,-1.4980000000000000
1980-12-29,-0.75250000000000000000
1981-01-05,-0.50500000000000000000
1981-01-12,-0.65400000000000000000
1981-01-19,-0.67000000000000000000
1981-01-26,-0.91200000000000000000
1981-02-02,-0.64600000000000000000
1981-02-09,-0.74600000000000000000
1981-02-16,-0.85000000000000000000
1981-02-23,-0.66600000000000000000
1981-03-02,-0.71200000000000000000
1981-03-09,-0.73200000000000000000
1981-03-16,-0.60800000000000000000
1981-03-23,-0.24000000000000000000
1981-03-30,-0.24800000000000000000
1981-04-06,-0.16000000000000000000
1981-04-13,-0.33400000000000000000
1981-04-20,-0.46750000000000000000
1981-04-27,-0.70800000000000000000
1981-05-04,-0.72800000000000000000
1981-05-11,-1.3480000000000000
1981-05-18,-1.4700000000000000
1981-05-25,-1.6275000000000000
1981-06-01,-1.19800000000000000000
1981-06-08,-1.11000000000000000000
1981-06-15,-1.03000000000000000000
1981-06-22,-1.10000000000000000000
1981-06-29,-0.94600000000000000000
1981-07-06,-0.87250000000000000000
1981-07-13,-0.91800000000000000000
1981-07-20,-1.04600000000000000000
1981-07-27,-1.2720000000000000
1981-08-03,-1.19000000000000000000
1981-08-10,-1.18800000000000000000
1981-08-17,-1.4240000000000000
1981-08-24,-1.4600000000000000
1981-08-31,-1.3460000000000000
1981-09-07,-1.3875000000000000
1981-09-14,-1.3700000000000000
1981-09-21,-1.04200000000000000000
1981-09-28,-0.90400000000000000000
1981-10-05,-0.82200000000000000000
1981-10-12,-0.66500000000000000000
1981-10-19,-0.47600000000000000000
1981-10-26,-0.17000000000000000000
1981-11-02,0.03200000000000000000
1981-11-09,0.09000000000000000000
1981-11-16,0.33250000000000000000
1981-11-23,0.79400000000000000000
1981-11-30,0.85250000000000000000
1981-12-07,0.73400000000000000000
1981-12-14,0.59600000000000000000
1981-12-21,0.36400000000000000000
1981-12-28,0.08000000000000000000
1982-01-04,0.27000000000000000000
1982-01-11,0.33600000000000000000
1982-01-18,0.02000000000000000000
1982-01-25,-0.24400000000000000000
1982-02-01,-0.16400000000000000000
1982-02-08,-0.25400000000000000000
1982-02-15,-0.27666666666666666667
1982-02-22,-0.61600000000000000000
1982-03-01,-0.38400000000000000000
1982-03-08,-0.26600000000000000000
1982-03-15,-0.32600000000000000000
1982-03-22,-0.37800000000000000000
1982-03-29,-0.32600000000000000000
1982-04-05,-0.33000000000000000000
1982-04-12,-0.32250000000000000000
1982-04-19,-0.45400000000000000000
1982-04-26,-0.35400000000000000000
1982-05-03,-0.18400000000000000000
1982-05-10,-0.23800000000000000000
1982-05-17,-0.29400000000000000000
1982-05-24,-0.08600000000000000000
1982-05-31,0.04500000000000000000
1982-06-07,-0.03200000000000000000
1982-06-14,-0.11800000000000000000
1982-06-21,-0.26600000000000000000
1982-06-28,-0.22600000000000000000
1982-07-05,-0.21250000000000000000
1982-07-12,-0.10200000000000000000
1982-07-19,-0.04000000000000000000
1982-07-26,0.46000000000000000000
1982-08-02,0.50800000000000000000
1982-08-09,0.64200000000000000000
1982-08-16,0.58000000000000000000
1982-08-23,0.88600000000000000000
1982-08-30,0.82800000000000000000
1982-09-06,0.75250000000000000000
1982-09-13,0.68000000000000000000
1982-09-20,0.52400000000000000000
1982-09-27,0.42200000000000000000
1982-10-04,0.38800000000000000000
1982-10-11,0.42250000000000000000
1982-10-18,0.77000000000000000000
1982-10-25,0.91400000000000000000
1982-11-01,0.91200000000000000000
1982-11-08,0.77000000000000000000
1982-11-15,0.73250000000000000000
1982-11-22,0.68800000000000000000
1982-11-29,0.79500000000000000000
1982-12-06,0.77600000000000000000
1982-12-13,0.76800000000000000000
1982-12-20,0.98800000000000000000
1982-12-27,0.95750000000000000000
1983-01-03,0.93600000000000000000
1983-01-10,1.02800000000000000000
1983-01-17,1.14200000000000000000
1983-01-24,1.17000000000000000000
1983-01-31,1.19800000000000000000
1983-02-07,1.18000000000000000000
1983-02-14,1.09600000000000000000
1983-02-21,1.07250000000000000000
1983-02-28,1.00200000000000000000
1983-03-07,0.98000000000000000000
1983-03-14,0.89400000000000000000
1983-03-21,0.84600000000000000000
1983-03-28,0.75600000000000000000
1983-04-04,0.72750000000000000000
1983-04-11,0.82600000000000000000
1983-04-18,0.81200000000000000000
1983-04-25,0.83200000000000000000
1983-05-02,0.90600000000000000000
1983-05-09,0.94200000000000000000
1983-05-16,0.93400000000000000000
1983-05-23,0.89600000000000000000
1983-05-30,0.77250000000000000000
1983-06-06,0.77800000000000000000
1983-06-13,0.69600000000000000000
1983-06-20,0.61600000000000000000
1983-06-27,0.57400000000000000000
1983-07-04,0.72500000000000000000
1983-07-11,0.68400000000000000000
1983-07-18,0.67400000000000000000
1983-07-25,0.66000000000000000000
1983-08-01,0.74000000000000000000
1983-08-08,0.79600000000000000000
1983-08-15,0.73000000000000000000
1983-08-22,0.79800000000000000000
1983-08-29,0.77800000000000000000
1983-09-05,0.81500000000000000000
1983-09-12,0.82200000000000000000
1983-09-19,0.88000000000000000000
1983-09-26,0.88800000000000000000
1983-10-03,0.89400000000000000000
1983-10-10,0.89250000000000000000
1983-10-17,0.93600000000000000000
1983-10-24,0.96200000000000000000
1983-10-31,1.08400000000000000000
1983-11-07,1.08000000000000000000
