Date,qqq,tqqq_mock
1982-01-22,2.302179854399234,1.1442618759238956
1982-01-25,2.302179854399234,1.1442618759238956
1982-01-26,2.302179854399234,1.1442618759238956
1982-01-27,2.302179854399234,1.1442618759238956
1982-01-28,2.302179854399234,1.1442618759238956
1982-01-29,2.246550544531884,1.0658087204938687
1982-02-01,2.246550544531884,1.0658087204938687
1982-02-02,2.246550544531884,1.0658087204938687
1982-02-03,2.246550544531884,1.0658087204938687
1982-02-04,2.246550544531884,1.0658087204938687
1982-02-05,2.246550544531884,1.0658087204938687
1982-02-08,2.246550544531884,1.0658087204938687
1982-02-09,2.246550544531884,1.0658087204938687
1982-02-10,2.246550544531884,1.0658087204938687
1982-02-11,2.246550544531884,1.0658087204938687
1982-02-12,2.246550544531884,1.0658087204938687
1982-02-16,2.246550544531884,1.0658087204938687
1982-02-17,2.246550544531884,1.0658087204938687
1982-02-18,2.246550544531884,1.0658087204938687
1982-02-19,2.246550544531884,1.0658087204938687
1982-02-22,2.246550544531884,1.0658087204938687
1982-02-23,2.246550544531884,1.0658087204938687
1982-02-24,2.246550544531884,1.0658087204938687
1982-02-25,2.246550544531884,1.0658087204938687
1982-02-26,2.124594863390504,0.9016417908645631
1982-03-01,2.124594863390504,0.9016417908645631
1982-03-02,2.124594863390504,0.9016417908645631
1982-03-03,2.124594863390504,0.9016417908645631
1982-03-04,2.124594863390504,0.9016417908645631
1982-03-05,2.124594863390504,0.9016417908645631
1982-03-08,2.124594863390504,0.9016417908645631
1982-03-09,2.124594863390504,0.9016417908645631
1982-03-10,2.124594863390504,0.9016417908645631
1982-03-11,2.124594863390504,0.9016417908645631
1982-03-12,2.124594863390504,0.9016417908645631
1982-03-15,2.124594863390504,0.9016417908645631
1982-03-16,2.124594863390504,0.9016417908645631
1982-03-17,2.124594863390504,0.9016417908645631
1982-03-18,2.124594863390504,0.9016417908645631
1982-03-19,2.124594863390504,0.9016417908645631
1982-03-22,2.124594863390504,0.9016417908645631
1982-03-23,2.124594863390504,0.9016417908645631
1982-03-24,2.124594863390504,0.9016417908645631
1982-03-25,2.124594863390504,0.9016417908645631
1982-03-26,2.124594863390504,0.9016417908645631
1982-03-29,2.124594863390504,0.9016417908645631
1982-03-30,2.124594863390504,0.9016417908645631
1982-03-31,2.006918463182524,0.7599424451997281
1982-04-01,2.006918463182524,0.7599424451997281
1982-04-02,2.006918463182524,0.7599424451997281
1982-04-05,2.006918463182524,0.7599424451997281
1982-04-06,2.006918463182524,0.7599424451997281
1982-04-07,2.006918463182524,0.7599424451997281
1982-04-08,2.006918463182524,0.7599424451997281
1982-04-12,2.006918463182524,0.7599424451997281
1982-04-13,2.006918463182524,0.7599424451997281
1982-04-14,2.006918463182524,0.7599424451997281
1982-04-15,2.006918463182524,0.7599424451997281
1982-04-16,2.006918463182524,0.7599424451997281
1982-04-19,2.006918463182524,0.7599424451997281
1982-04-20,2.006918463182524,0.7599424451997281
1982-04-21,2.006918463182524,0.7599424451997281
1982-04-22,2.006918463182524,0.7599424451997281
1982-04-23,2.006918463182524,0.7599424451997281
1982-04-26,2.006918463182524,0.7599424451997281
1982-04-27,2.006918463182524,0.7599424451997281
1982-04-28,2.006918463182524,0.7599424451997281
1982-04-29,2.006918463182524,0.7599424451997281
1982-04-30,2.220876469651701,0.9898218588290016
1982-05-03,2.220876469651701,0.9898218588290016
1982-05-04,2.220876469651701,0.9898218588290016
1982-05-05,2.220876469651701,0.9898218588290016
1982-05-06,2.220876469651701,0.9898218588290016
1982-05-07,2.220876469651701,0.9898218588290016
1982-05-10,2.220876469651701,0.9898218588290016
1982-05-11,2.220876469651701,0.9898218588290016
1982-05-12,2.220876469651701,0.9898218588290016
1982-05-13,2.220876469651701,0.9898218588290016
1982-05-14,2.220876469651701,0.9898218588290016
1982-05-17,2.220876469651701,0.9898218588290016
1982-05-18,2.220876469651701,0.9898218588290016
1982-05-19,2.220876469651701,0.9898218588290016
1982-05-20,2.220876469651701,0.9898218588290016
1982-05-21,2.220876469651701,0.9898218588290016
1982-05-24,2.220876469651701,0.9898218588290016
1982-05-25,2.220876469651701,0.9898218588290016
1982-05-26,2.220876469651701,0.9898218588290016
1982-05-27,2.220876469651701,0.9898218588290016
1982-05-28,2.107478947697067,0.8464193444609657
1982-06-01,2.107478947697067,0.8464193444609657
1982-06-02,2.107478947697067,0.8464193444609657
1982-06-03,2.107478947697067,0.8464193444609657
1982-06-04,2.107478947697067,0.8464193444609657
1982-06-07,2.107478947697067,0.8464193444609657
1982-06-08,2.107478947697067,0.8464193444609657
1982-06-09,2.107478947697067,0.8464193444609657
1982-06-10,2.107478947697067,0.8464193444609657
1982-06-11,2.107478947697067,0.8464193444609657
1982-06-14,2.107478947697067,0.8464193444609657
1982-06-15,2.107478947697067,0.8464193444609657
1982-06-16,2.107478947697067,0.8464193444609657
1982-06-17,2.107478947697067,0.8464193444609657
1982-06-18,2.107478947697067,0.8464193444609657
1982-06-21,2.107478947697067,0.8464193444609657
1982-06-22,2.107478947697067,0.8464193444609657
1982-06-23,2.107478947697067,0.8464193444609657
1982-06-24,2.107478947697067,0.8464193444609657
1982-06-25,2.107478947697067,0.8464193444609657
1982-06-28,2.107478947697067,0.8464193444609657
1982-06-29,2.107478947697067,0.8464193444609657
1982-06-30,2.233713372865108,0.9902729350984452
1982-07-01,2.233713372865108,0.9902729350984452
1982-07-02,2.233713372865108,0.9902729350984452
1982-07-06,2.233713372865108,0.9902729350984452
1982-07-07,2.233713372865108,0.9902729350984452
1982-07-08,2.233713372865108,0.9902729350984452
1982-07-09,2.233713372865108,0.9902729350984452
1982-07-12,2.233713372865108,0.9902729350984452
1982-07-13,2.233713372865108,0.9902729350984452
1982-07-14,2.233713372865108,0.9902729350984452
1982-07-15,2.233713372865108,0.9902729350984452
1982-07-16,2.233713372865108,0.9902729350984452
1982-07-19,2.233713372865108,0.9902729350984452
1982-07-20,2.233713372865108,0.9902729350984452
1982-07-21,2.233713372865108,0.9902729350984452
1982-07-22,2.233713372865108,0.9902729350984452
1982-07-23,2.233713372865108,0.9902729350984452
1982-07-26,2.233713372865108,0.9902729350984452
1982-07-27,2.233713372865108,0.9902729350984452
1982-07-28,2.233713372865108,0.9902729350984452
1982-07-29,2.233713372865108,0.9902729350984452
1982-07-30,2.2165965175848785,0.9687415480175205
1982-08-02,2.2165965175848785,0.9687415480175205
1982-08-03,2.2165965175848785,0.9687415480175205
1982-08-04,2.2165965175848785,0.9687415480175205
1982-08-05,2.2165965175848785,0.9687415480175205
1982-08-06,2.2165965175848785,0.9687415480175205
1982-08-09,2.2165965175848785,0.9687415480175205
1982-08-10,2.2165965175848785,0.9687415480175205
1982-08-11,2.2165965175848785,0.9687415480175205
1982-08-12,2.2165965175848785,0.9687415480175205
1982-08-13,2.2165965175848785,0.9687415480175205
1982-08-16,2.2165965175848785,0.9687415480175205
1982-08-17,2.2165965175848785,0.9687415480175205
1982-08-18,2.2165965175848785,0.9687415480175205
1982-08-19,2.2165965175848785,0.9687415480175205
1982-08-20,2.2165965175848785,0.9687415480175205
1982-08-23,2.2165965175848785,0.9687415480175205
1982-08-24,2.2165965175848785,0.9687415480175205
1982-08-25,2.2165965175848785,0.9687415480175205
1982-08-26,2.2165965175848785,0.9687415480175205
1982-08-27,2.2165965175848785,0.9687415480175205
1982-08-30,2.2165965175848785,0.9687415480175205
1982-08-31,2.3749253484133903,1.1650784115983854
1982-09-01,2.3749253484133903,1.1650784115983854
1982-09-02,2.3749253484133903,1.1650784115983854
1982-09-03,2.3749253484133903,1.1650784115983854
1982-09-07,2.3749253484133903,1.1650784115983854
1982-09-08,2.3749253484133903,1.1650784115983854
1982-09-09,2.3749253484133903,1.1650784115983854
1982-09-10,2.3749253484133903,1.1650784115983854
1982-09-13,2.3749253484133903,1.1650784115983854
1982-09-14,2.3749253484133903,1.1650784115983854
1982-09-15,2.3749253484133903,1.1650784115983854
1982-09-16,2.3749253484133903,1.1650784115983854
1982-09-17,2.3749253484133903,1.1650784115983854
1982-09-20,2.3749253484133903,1.1650784115983854
1982-09-21,2.3749253484133903,1.1650784115983854
1982-09-22,2.3749253484133903,1.1650784115983854
1982-09-23,2.3749253484133903,1.1650784115983854
1982-09-24,2.3749253484133903,1.1650784115983854
1982-09-27,2.3749253484133903,1.1650784115983854
1982-09-28,2.3749253484133903,1.1650784115983854
1982-09-29,2.3749253484133903,1.1650784115983854
1982-09-30,2.3749253484133903,1.1650784115983854
1982-10-01,2.417716815480541,1.2246422851077767
1982-10-04,2.3963210819469656,1.1938918287973783
1982-10-05,2.2080382241714482,0.9277266015273995
1982-10-06,2.543951106421897,1.3281879874807239
1982-10-07,2.6338129188095443,1.4613089735082798
1982-10-08,2.691583010070414,1.5522543752299822
1982-10-11,2.7429308913774095,1.6362773798071686
1982-10-12,2.7300947935241107,1.6145505859089566
1982-10-13,2.7643274302710927,1.6719932860257238
1982-10-14,2.745071538544244,1.6389464986932787
1982-10-15,2.734373940230826,1.6208240048578062
1982-10-18,2.8071180919781358,1.7431719281536877
1982-10-19,2.8456306807919405,1.8110302034748644
1982-10-20,2.9483302017531026,1.9964841761450436
1982-10-21,3.0146572441605555,2.123922763184314
1982-10-22,3.0895417746213307,2.2736198860437002
1982-10-25,2.9761441184400117,2.0368380248722056
1982-10-26,3.010377023640363,2.1033143277628743
1982-10-27,3.059587747674325,2.2008724895975753
1982-10-28,3.0210765011273666,2.1222693108535378
1982-10-29,3.0681468464478634,2.2160917501426103
1982-11-01,3.106659435261668,2.2950204360843145
1982-11-02,3.1943822112026967,2.4788967719890787
1982-11-03,3.3505699921843197,2.822802320256284
1982-11-04,3.374105835977991,2.8790639241161644
1982-11-05,3.3805242875846946,2.894603653163784
1982-11-08,3.3548486019842962,2.832223324460581
1982-11-09,3.4361531947719905,3.026979040236107
1982-11-10,3.4126170825249496,2.968149942596571
1982-11-11,3.4404320730253364,3.0367931797810677
1982-11-12,3.468246258165615,3.1064540881404676
1982-11-15,3.4104783145317,2.959641773576074
1982-11-16,3.2906619382903086,2.664615563041552
1982-11-17,3.395501837964936,2.905494293328964
1982-11-18,3.4489898295320276,3.035359530221628
1982-11-19,3.4532695131454814,3.0460463984393726
1982-11-22,3.3441507352175086,2.7729436330687895
1982-11-23,3.3334536738108285,2.7477761230527493
1982-11-24,3.3676863105578105,2.827842068719327
1982-11-26,3.4126170825249496,2.9348923873435813
1982-11-29,3.3890817756380165,2.8774615628224454
1982-11-30,3.5281545805129952,3.2124966263555903
1982-12-01,3.6094580994872123,3.4225477373653614
1982-12-02,3.620155966254,3.4513300216810854
1982-12-03,3.6222955396073577,3.4571177342183295
1982-12-06,3.707879010648398,3.688878944220491
1982-12-07,3.7592276973155014,3.8338291224097936
1982-12-08,3.7399723424953915,3.778109750734346
1982-12-09,3.620155966254,3.4346760386876007
1982-12-10,3.506758041619312,3.129406008567909
1982-12-13,3.506758041619312,3.129406008567909
1982-12-14,3.4532695131454814,2.993969008658566
1982-12-15,3.3505699921843197,2.7413268588307855
1982-12-16,3.346291382384343,2.7313942033374747
1982-12-17,3.4768058938458917,3.033667647778053
1982-12-20,3.451129939792124,2.970100209625612
1982-12-21,3.517456176839469,3.1320631729601454
1982-12-22,3.5666666324200618,3.2563942706030424
1982-12-23,3.5795038040868374,3.289649839104634
1982-12-27,3.5795038040868374,3.289649839104634
1982-12-28,3.5902030131204716,3.3175495100636705
1982-12-29,3.5902030131204716,3.3175495100636705
1982-12-30,3.5752246573801227,3.278277501736181
1982-12-31,3.5987607696271633,3.339512212008553
1983-01-03,3.5238759707130187,3.1423406437577817
1983-01-04,3.5495511194066784,3.207303659890572
1983-01-05,3.581644988160411,3.289586501480194
1983-01-06,3.639412126434218,3.4401293718494297
1983-01-07,3.6971806069748716,3.5950663375588228
1983-01-10,3.7570886608688827,3.7603546015887597
1983-01-11,3.7849039198226384,3.8393462230956086
1983-01-12,3.8597881818300444,4.054879105372109
1983-01-13,3.8662066334367475,4.074011321307429
1983-01-14,3.9731861064647327,4.393870036590327
1983-01-17,4.052349246725484,4.642270199811338
1983-01-18,4.0887219937325625,4.760498164565983
1983-01-19,4.056629198792307,4.65447691336132
1983-01-20,4.093001140439277,4.772888068622803
1983-01-21,4.0288152821053975,4.560515068799226
1983-01-24,3.8576483400233177,4.010750185235843
1983-01-25,3.9475120315845498,4.27584900649897
1983-01-26,4.041650306145219,4.5651738297695115
1983-01-27,4.193561356500451,5.052038785515958
1983-01-28,4.210678211780681,5.110548532173066
1983-01-31,4.249189726781008,5.243173909306322
1983-02-01,4.217097468747492,5.130814620929267
1983-02-02,4.221376078547468,5.145585145884836
1983-02-03,4.249189726781008,5.241781640424542
1983-02-04,4.334772929368679,5.541340315465879
1983-02-07,4.332633356015322,5.5335796991043855
1983-02-08,4.302680402881793,5.425033544690018
1983-02-09,4.315516769188461,5.470956095751277
1983-02-10,4.418216021696254,5.840374278918196
1983-02-11,4.454587963343224,5.976795139079064
1983-02-14,4.514497091050712,6.204868410260755
1983-02-15,4.523054847557404,6.238242058787918
1983-02-16,4.48882301617053,6.1042802302179835
1983-02-17,4.443891975750022,5.9309121980456005
1983-02-18,4.490962321070518,6.109160725270649
1983-02-22,4.473845465790289,6.043093406369455
1983-02-23,4.53375325123093,6.27269883838811
1983-02-24,4.621475221811851,6.617068988855898
1983-02-25,4.604359708798468,6.547535260099827
1983-02-28,4.553008337597671,6.340339334898315
1983-03-01,4.574406218758201,6.424887734616643
1983-03-02,4.600080025185014,6.527203284301315
1983-03-03,4.580823328098058,6.449674296317276
1983-03-04,4.578684828558178,6.441131029565128
1983-03-07,4.561567704824578,6.372807115424006
1983-03-08,4.4845433325570765,6.067479995795886
1983-03-09,4.523054847557404,6.215323176148737
1983-03-10,4.523054847557404,6.215323176148737
1983-03-11,4.516637201310808,6.190300820072541
1983-03-14,4.448171659363475,5.924051098933654
1983-03-15,4.452450269163452,5.940219255391594
1983-03-16,4.461008562576882,5.9726167282005695
1983-03-17,4.443891975750022,5.907593381080015
1983-03-18,4.473845465790289,6.020576900261665
1983-03-21,4.503799761190663,6.134953400069864
1983-03-22,4.514497091050712,6.176298890415673
1983-03-23,4.561567704824578,6.359020264651734
1983-03-24,4.600080025185014,6.511354084968169
1983-03-25,4.608637781691706,6.5457246297276255
1983-03-28,4.561567704824578,6.356031925763227
1983-03-29,4.555150595484721,6.330661255067071
1983-03-30,4.636454382912308,6.651271707966775
1983-03-31,4.582962901451415,6.4335388924445125
1983-04-04,4.53375325123093,6.2375306061984865
1983-04-05,4.497381578037329,6.09554685232015
1983-04-06,4.4289138884630415,5.832241810910932
1983-04-07,4.411797301636182,5.768286587923654
1983-04-08,4.413936874989539,5.776224001754691
1983-04-11,4.497381578037329,6.086063832546053
1983-04-12,4.525196031630977,6.19286299912119
1983-04-13,4.608637781691706,6.516872722557701
1983-04-14,4.702779546146176,6.894592357668043
1983-04-15,4.754129843533495,7.108200351134263
1983-04-18,4.766966209840163,7.162657047064428
1983-04-19,4.739152830059993,7.044078420944295
1983-04-20,4.850410107527846,7.513294040474361
1983-04-21,4.854689254234561,7.532101479653308
1983-04-22,4.833292983794247,7.437909620431556
1983-04-25,4.737012719799896,7.017506808965208
1983-04-26,4.820456080580841,7.368251126513203
1983-04-27,4.829015447807747,7.4053737373648865
1983-04-28,4.846133108448085,7.479856086129069
1983-04-29,4.882503170921471,7.639136551087499
1983-05-02,4.784082796667024,7.20221112770553
1983-05-03,4.807621324994388,7.302757644920289
1983-05-04,4.931714431862171,7.83759884855991
1983-05-05,5.081484566597199,8.512951944437775
1983-05-06,5.231252016798534,9.224866006303337
1983-05-09,5.231252016798534,9.224866006303337
1983-05-10,5.252651508679279,9.331938631216056
1983-05-11,5.1670669638247615,8.900509768895141
1983-05-12,5.115718277157658,8.649540413099041
1983-05-13,5.192741307158314,9.01905158712241
1983-05-16,5.100741263684156,8.565660706504026
1983-05-17,5.173485146978096,8.912273524282783
1983-05-18,5.224834907458677,9.163268071617845
1983-05-19,5.182043977298265,8.950331571738905
1983-05-20,5.254788934405682,9.306833174441135
1983-05-23,5.304000195346383,9.554137498540316
1983-05-24,5.42167565596757,10.15558043272391
1983-05-25,5.4837227463082,10.485351995161428
1983-05-26,5.485861782754819,10.496957025342933
1983-05-27,5.488002966828392,10.508582029763225
1983-05-31,5.396001312634018,10.008724795776013
1983-06-01,5.406698642494067,10.065024051487217
1983-06-02,5.498702444315396,10.550993527218708
1983-06-03,5.599261318109723,11.098480894666103
1983-06-06,5.695541582104074,11.639971141995462
1983-06-07,5.678424458370475,11.540712522393727
1983-06-08,5.657029261743638,11.417333417021958
1983-06-09,5.66558701825033,11.466340262509242
1983-06-10,5.736192938911128,11.871794268505509
1983-06-13,5.609958647969772,11.130500207498155
1983-06-14,5.59712013403615,11.058224834234997
1983-06-15,5.66558701825033,11.442039809965738
1983-06-16,5.757589746258181,11.96924516089137
1983-06-17,5.736192938911128,11.843034631881183
1983-06-20,5.678424458370475,11.50461873330748
1983-06-21,5.699821265717527,11.627621227721983
1983-06-22,5.7854036629450905,12.122996872242288
1983-06-23,5.841031496318909,12.45373863474484
1983-06-24,5.911638490793185,12.880886744276037
1983-06-27,5.725495072144341,11.730070075589932
1983-06-28,5.6206565147365595,11.120632591904092
1983-06-29,5.686982751783905,11.492980029847347
1983-06-30,5.753308988831249,11.87330659758327
1983-07-01,5.800381213325331,12.148944711885976
1983-07-05,5.682703605077189,11.449591754500048
1983-07-06,5.734054976277987,11.7431590054365
1983-07-07,5.7147966684708145,11.631250839777874
1983-07-08,5.676284885017117,11.4088482529656
1983-07-11,5.7040993386107655,11.567472187100565
1983-07-12,5.609958647969772,11.025784045690157
1983-07-13,5.594980023776054,10.942254078450294
1983-07-14,5.55860942439593,10.74042707270175
1983-07-15,5.458048939881387,10.189107624560751
1983-07-18,5.44521203666798,10.121112221068563
1983-07-19,5.505118479841776,10.437054352571822
1983-07-20,5.736192938911128,11.680090575289418
1983-07-21,5.881685000752918,12.52067690517741
1983-07-22,5.892382867519705,12.585293459602122
1983-07-25,5.885963610552895,12.546390941440405
1983-07-26,5.883824574106275,12.53345375037992
1983-07-27,5.678424458370475,11.291994995936067
1983-07-28,5.453770866988149,10.024410978865275
1983-07-29,5.410977789200782,9.80123057282777
1983-08-01,5.402418958880614,9.75724200366466
1983-08-02,5.400279922433994,9.746280312431317
1983-08-03,5.408837678940686,9.790103414439564
1983-08-04,5.348929088139936,9.482427854630709
1983-08-05,5.359628028720201,9.53624418077848
1983-08-08,5.201300137478483,8.736924134012856
1983-08-09,5.226974480812034,8.859291766725358
1983-08-10,5.246231714805729,8.951902878291836
1983-08-11,5.2633472278191125,9.034769260479479
1983-08-12,5.308277731332882,9.253604316107301
1983-08-15,5.372467079560563,9.571102187657708
1983-08-16,5.284744035166165,9.127674864727844
1983-08-17,5.2761846679392574,9.08572810402952
1983-08-18,5.226974480812034,8.845283337103595
1983-08-19,5.218415650491865,8.804187640149982
1983-08-22,5.179904940851645,8.619833579575216
1983-08-23,5.119996350050895,8.33696366474975
1983-08-24,5.034413415916594,7.941555171554804
1983-08-25,5.002319815616231,7.797908461018974
1983-08-26,5.085763713303914,8.166989576750305
1983-08-29,5.124274959850872,8.342464056373867
1983-08-30,5.201300137478483,8.698271633079584
1983-08-31,5.33609218492653,9.337867848428704
1983-09-01,5.361768138980298,9.465356507707481
1983-09-02,5.453770866988149,9.926196558437635
1983-09-06,5.586422804176101,10.611243204137809
1983-09-07,5.5393521904022345,10.357553470606506
1983-09-08,5.543630800202211,10.380253240334904
1983-09-09,5.490143077088488,10.096076632871348
1983-09-12,5.425954802674285,9.761153426111544
1983-09-13,5.383166020140828,9.542741946305
1983-09-14,5.417396509260855,9.714916543308817
1983-09-15,5.410977789200782,9.682256447821256
1983-09-16,5.481583172954842,10.040731727561292
1983-09-19,5.59284259804965,10.618983178753123
1983-09-20,5.6227966249966554,10.780354411415008
1983-09-21,5.6185164044764635,10.757069886969202
1983-09-22,5.693401471843978,11.163876614277664
1983-09-23,5.609958647969772,10.699625691014953
1983-09-26,5.6185164044764635,10.745937251465682
1983-09-27,5.552190704335857,10.38600144325302
1983-09-28,5.560748997749287,10.431426108985582
1983-09-29,5.520094956408539,10.215037356721805
1983-09-30,5.44521203666798,9.821852534651402
1983-10-03,5.415255325187282,9.668534474917983
1983-10-04,5.440932353054526,9.798613426783442
1983-10-05,5.47088691690827,9.951678062717626
1983-10-06,5.575725474316052,10.492781360632414
1983-10-07,5.59712013403615,10.607020569965167
1983-10-10,5.6634485187104495,10.963675940321748
1983-10-11,5.565026533735787,10.4230611572001
1983-10-12,5.466608307108294,9.900034112029136
1983-10-13,5.462326475867886,9.878031773376307
1983-10-14,5.453770866988149,9.834131800496984
1983-10-17,5.451629682914575,9.823176767105169
1983-10-18,5.252651508679279,8.805870739596454
1983-10-19,5.192741307158314,8.520890292885078
1983-10-20,5.1906017338049555,8.510928533875632
1983-10-21,5.134973363524399,8.252121463021394
1983-10-24,5.128553569650848,8.222848339521825
1983-10-25,5.188462160451598,8.495392607431933
1983-10-26,5.119996350050895,8.177310589482504
1983-10-27,5.122135386497515,8.187004066632424
1983-10-28,5.079344456337102,7.992939501196091
1983-10-31,5.090041786197151,8.040702854818251
1983-11-01,5.096461580070701,8.069477787331643
1983-11-02,5.162787817118047,8.367454688236496
1983-11-03,5.119996350050895,8.170672025347034
1983-11-04,5.090041786197151,8.035037050365636
