Date,tqqq_mock
1982-05-04,0.9898199861724836
1982-05-05,0.9898199861724836
1982-05-06,0.9898199861724836
1982-05-07,0.9898199861724836
1982-05-10,0.9898199861724836
1982-05-11,0.9898199861724836
1982-05-12,0.9898199861724836
1982-05-13,0.9898199861724836
1982-05-14,0.9898199861724836
1982-05-17,0.9898199861724836
1982-05-18,0.9898199861724836
1982-05-19,0.9898199861724836
1982-05-20,0.9898199861724836
1982-05-21,0.9898199861724836
1982-05-24,0.9898199861724836
1982-05-25,0.9898199861724836
1982-05-26,0.9898199861724836
1982-05-27,0.9898199861724836
1982-05-28,0.8464188706400113
1982-06-01,0.8464188706400113
1982-06-02,0.8464188706400113
1982-06-03,0.8464188706400113
1982-06-04,0.8464188706400113
1982-06-07,0.8464188706400113
1982-06-08,0.8464188706400113
1982-06-09,0.8464188706400113
1982-06-10,0.8464188706400113
1982-06-11,0.8464188706400113
1982-06-14,0.8464188706400113
1982-06-15,0.8464188706400113
1982-06-16,0.8464188706400113
1982-06-17,0.8464188706400113
1982-06-18,0.8464188706400113
1982-06-21,0.8464188706400113
1982-06-22,0.8464188706400113
1982-06-23,0.8464188706400113
1982-06-24,0.8464188706400113
1982-06-25,0.8464188706400113
1982-06-28,0.8464188706400113
1982-06-29,0.8464188706400113
1982-06-30,0.9902722277877474
1982-07-01,0.9902722277877474
1982-07-02,0.9902722277877474
1982-07-06,0.9902722277877474
1982-07-07,0.9902722277877474
1982-07-08,0.9902722277877474
1982-07-09,0.9902722277877474
1982-07-12,0.9902722277877474
1982-07-13,0.9902722277877474
1982-07-14,0.9902722277877474
1982-07-15,0.9902722277877474
1982-07-16,0.9902722277877474
1982-07-19,0.9902722277877474
1982-07-20,0.9902722277877474
1982-07-21,0.9902722277877474
1982-07-22,0.9902722277877474
1982-07-23,0.9902722277877474
1982-07-26,0.9902722277877474
1982-07-27,0.9902722277877474
1982-07-28,0.9902722277877474
1982-07-29,0.9902722277877474
1982-07-30,0.968741361325087
1982-08-02,0.968741361325087
1982-08-03,0.968741361325087
1982-08-04,0.968741361325087
1982-08-05,0.968741361325087
1982-08-06,0.968741361325087
1982-08-09,0.968741361325087
1982-08-10,0.968741361325087
1982-08-11,0.968741361325087
1982-08-12,0.968741361325087
1982-08-13,0.968741361325087
1982-08-16,0.968741361325087
1982-08-17,0.968741361325087
1982-08-18,0.968741361325087
1982-08-19,0.968741361325087
1982-08-20,0.968741361325087
1982-08-23,0.968741361325087
1982-08-24,0.968741361325087
1982-08-25,0.968741361325087
1982-08-26,0.968741361325087
1982-08-27,0.968741361325087
1982-08-30,0.968741361325087
1982-08-31,1.1650778303926115
1982-09-01,1.1650778303926115
1982-09-02,1.1650778303926115
1982-09-03,1.1650778303926115
1982-09-07,1.1650778303926115
1982-09-08,1.1650778303926115
1982-09-09,1.1650778303926115
1982-09-10,1.1650778303926115
1982-09-13,1.1650778303926115
1982-09-14,1.1650778303926115
1982-09-15,1.1650778303926115
1982-09-16,1.1650778303926115
1982-09-17,1.1650778303926115
1982-09-20,1.1650778303926115
1982-09-21,1.1650778303926115
1982-09-22,1.1650778303926115
1982-09-23,1.1650778303926115
1982-09-24,1.1650778303926115
1982-09-27,1.1650778303926115
1982-09-28,1.1650778303926115
1982-09-29,1.1650778303926115
1982-09-30,1.1650778303926115
1982-10-01,1.2246416741882373
1982-10-04,1.1938912332178726
1982-10-05,0.9277268977213338
1982-10-06,1.32818831415316
1982-10-07,1.4613101001986528
1982-10-08,1.552251731411071
1982-10-11,1.636277270476339
1982-10-12,1.6145486625851835
1982-10-13,1.6719931130868104
1982-10-14,1.6389435680788522
1982-10-15,1.6208224621226017
1982-10-18,1.7431725505369597
1982-10-19,1.8110313036263637
1982-10-20,1.9964838646595744
1982-10-21,2.123919325428816
1982-10-22,2.2736205658281152
1982-10-25,2.036837013938766
1982-10-26,2.1033148477500623
1982-10-27,2.200871411011786
1982-10-28,2.1222682707889593
1982-10-29,2.2160890588240485
1982-11-01,2.2950204205027767
1982-11-02,2.4788939098462315
1982-11-03,2.82280210324099
1982-11-04,2.879061768575509
1982-11-05,2.8946027871303572
1982-11-08,2.8322250909255446
1982-11-09,3.0269782780532677
1982-11-10,2.968149199822783
1982-11-11,3.036791751927074
1982-11-12,3.106453972220706
1982-11-15,2.959639639108399
1982-11-16,2.664617584226823
1982-11-17,2.905490231022245
1982-11-18,3.035359900183092
1982-11-19,3.046046768039761
1982-11-22,2.7729453557644765
1982-11-23,2.747773416967654
1982-11-24,2.827844326159703
1982-11-26,2.934892129146463
1982-11-29,2.8774613141955965
1982-11-30,3.212495028799907
1982-12-01,3.422551599818598
1982-12-02,3.4513302903010428
1982-12-03,3.4571129191198433
1982-12-06,3.688875346153269
1982-12-07,3.833829203473393
1982-12-08,3.7781067312757175
1982-12-09,3.43467632230331
1982-12-10,3.129410648349444
1982-12-13,3.129410648349444
1982-12-14,2.993969452111964
1982-12-15,2.741327304144195
1982-12-16,2.7313921558054512
1982-12-17,3.03366355692811
1982-12-20,2.970099503078404
1982-12-21,3.1320650500435923
1982-12-22,3.2563921147289796
1982-12-23,3.289649752559262
1982-12-27,3.289649752559262
1982-12-28,3.3175459205453532
1982-12-29,3.3175459205453532
1982-12-30,3.278276054549128
1982-12-31,3.3395093454993736
1983-01-03,3.142337902368476
1983-01-04,3.207301555911899
1983-01-05,3.289578849848354
1983-01-06,3.440126380062143
1983-01-07,3.5950675653146233
1983-01-10,3.760352887100896
1983-01-11,3.8393429534937615
1983-01-12,4.054878788745474
1983-01-13,4.074010201646502
1983-01-14,4.393867223721622
1983-01-17,4.642268946207787
1983-01-18,4.760496879036027
1983-01-19,4.654475656461456
1983-01-20,4.772884157847029
1983-01-21,4.560510402012237
1983-01-24,4.010751107903988
1983-01-25,4.275843617734023
1983-01-26,4.565178095203905
1983-01-27,5.052036428810992
1983-01-28,5.110544320382604
1983-01-31,5.243177942493134
1983-02-01,5.1308101441550535
1983-02-02,5.145584366977565
1983-02-03,5.241785489329216
1983-02-04,5.541341470775877
1983-02-07,5.533583774943439
1983-02-08,5.425034655669592
1983-02-09,5.47095625000338
1983-02-10,5.840376351906091
1983-02-11,5.976802270085233
1983-02-14,6.204869571431552
1983-02-15,6.23824112839918
1983-02-16,6.104268814236116
1983-02-17,5.930907217621232
1983-02-18,6.1091556382354595
1983-02-22,6.043094575574965
1983-02-23,6.272697966687748
1983-02-24,6.617070177033881
1983-02-25,6.547534262625183
1983-02-28,6.340344868028612
1983-03-01,6.424884825802869
1983-03-02,6.5272046205464305
1983-03-03,6.449675625739644
1983-03-04,6.441128068362184
1983-03-07,6.372806320711243
1983-03-08,6.067474982527494
1983-03-09,6.215322198422379
1983-03-10,6.215322198422379
1983-03-11,6.190299846282427
1983-03-14,5.924045991167368
1983-03-15,5.940216166468285
1983-03-16,5.972615658800209
1983-03-17,5.907588244066445
1983-03-18,6.02057776787975
1983-03-21,6.134954270444273
1983-03-22,6.176299761726948
1983-03-23,6.3590190558141435
1983-03-24,6.51135497088323
1983-03-25,6.545721203546838
1983-03-28,6.356030740509329
1983-03-29,6.330657951831206
1983-03-30,6.651266158013306
1983-03-31,6.433540030048663
1983-04-04,6.237529593538725
1983-04-05,6.095540622917938
1983-04-06,5.832242998712117
1983-04-07,5.768287770452782
1983-04-08,5.7762261808565425
1983-04-11,6.086058097614465
1983-04-12,6.192856164647074
1983-04-13,6.5168698155185725
1983-04-14,6.894593634539716
1983-04-15,7.108199409743192
1983-04-18,7.16265609846126
1983-04-19,7.044072909985772
1983-04-20,7.513292797430342
1983-04-21,7.532097873718996
1983-04-22,7.437913139973735
1983-04-25,7.017507878601898
1983-04-26,7.368245439384811
1983-04-27,7.4053587154408245
1983-04-28,7.479843298988407
1983-04-29,7.639137687968945
1983-05-02,7.202209864075974
1983-05-03,7.302742603037672
1983-05-04,7.837601575931992
1983-05-05,8.5129499176649
1983-05-06,9.224871466534623
1983-05-09,9.224871466534623
1983-05-10,9.33192531691363
1983-05-11,8.900502306788576
1983-05-12,8.649527860931325
1983-05-13,9.019051532645815
1983-05-16,8.565652763759486
1983-05-17,8.912267891373006
1983-05-18,9.16326755485095
1983-05-19,8.950333760620442
1983-05-20,9.306838007856488
1983-05-23,9.554131591984188
1983-05-24,10.155576959371594
1983-05-25,10.485351262605423
1983-05-26,10.496956290839904
1983-05-27,10.508578378313405
1983-05-31,10.00871840092838
1983-06-01,10.065028929065965
1983-06-02,10.550978643711579
1983-06-03,11.098474222161224
1983-06-06,11.639958156628758
1983-06-07,11.540708959909468
1983-06-08,11.417329892623401
1983-06-09,11.466339797631834
1983-06-10,11.871796831949272
1983-06-13,11.130502749646352
1983-06-14,11.058221328596838
1983-06-15,11.442039192468801
1983-06-16,11.969241388332657
1983-06-17,11.84303723306259
1983-06-20,11.504615032960363
1983-06-21,11.62761748781233
1983-06-22,12.122989865229599
1983-06-23,12.453737851739627
1983-06-24,12.880885895151309
1983-06-27,11.730069406847967
1983-06-28,11.120622651773111
1983-06-29,11.4929818845396
1983-06-30,11.873305363118375
1983-07-01,12.148937135173624
1983-07-05,11.449578167581729
1983-07-06,11.743151292166871
1983-07-07,11.631249429357336
1983-07-08,11.408843789814224
1983-07-11,11.56746153801265
1983-07-12,11.025786150805384
1983-07-13,10.942253189485802
1983-07-14,10.740423240110088
1983-07-15,10.189103988700774
1983-07-18,10.12110576554791
1983-07-19,10.437061884710733
1983-07-20,11.68009274311959
1983-07-21,12.520675969662696
1983-07-22,12.58529251336092
1983-07-25,12.546386747862288
1983-07-26,12.533449561126009
1983-07-27,11.291991221634493
1983-07-28,10.024401569371884
1983-07-29,9.80122972932733
1983-08-01,9.757238408854109
1983-08-02,9.74627672165933
1983-08-03,9.790102556947106
1983-08-04,9.482429812046563
1983-08-05,9.536243437825831
1983-08-08,8.736920822827734
1983-08-09,8.859293527112793
1983-08-10,8.951896891845319
1983-08-11,9.034771025548531
1983-08-12,9.253600849249425
1983-08-15,9.571087979109821
1983-08-16,9.12767199313313
1983-08-17,9.085735770470805
1983-08-18,8.845285651793509
1983-08-19,8.804187374540755
1983-08-22,8.619825627840893
1983-08-23,8.336958450427394
1983-08-24,7.941552643678892
1983-08-25,7.797903575744443
1983-08-26,8.166977375485097
1983-08-29,8.34246145259345
1983-08-30,8.698268918247468
1983-08-31,9.337870029277841
1983-09-01,9.465350694976557
1983-09-02,9.926187819493798
1983-09-06,10.611247860536684
1983-09-07,10.357549407758723
1983-09-08,10.380260562615208
1983-09-09,10.096058191836876
1983-09-12,9.76115504343725
1983-09-13,9.542724386523002
1983-09-14,9.714909554817014
1983-09-15,9.682254943422102
1983-09-16,10.040732857857632
1983-09-19,10.6189786799097
1983-09-20,10.780355629154403
1983-09-21,10.757062344160893
1983-09-22,11.163871741791054
1983-09-23,10.699626995525705
1983-09-26,10.745929836108997
1983-09-27,10.385991328198926
1983-09-28,10.431418808202999
1983-09-29,10.21503875984814
1983-09-30,9.82184550291054
1983-10-03,9.668533033584458
1983-10-04,9.798603793309564
1983-10-05,9.951665565433148
1983-10-06,10.492768343141861
1983-10-07,10.607016044364233
1983-10-10,10.963665488533525
1983-10-11,10.42305701654841
1983-10-12,9.90003303245355
1983-10-13,9.878030698361002
1983-10-14,9.83412246975527
1983-10-17,9.82317843258987
1983-10-18,8.80585596287915
1983-10-19,8.520888647617326
1983-10-20,8.510934391001308
1983-10-21,8.252119755356865
1983-10-24,8.222853985572469
1983-10-25,8.495390998780854
1983-10-26,8.177304085200513
1983-10-27,8.186997555656683
1983-10-28,7.992930689247416
1983-10-31,8.040696397584817
1983-11-01,8.0694713100252
1983-11-02,8.367445591035171
1983-11-03,8.170665570201319
1983-11-04,8.03503068815347
1983-11-07,7.852953259382837
1983-11-08,7.777416380432567
1983-11-09,8.274691634169569
1983-11-10,8.762812730667408
1983-11-11,9.512268586480689
1983-11-14,9.821766560773302
1983-11-15,9.614761667880336
1983-11-16,9.775935752309765
1983-11-17,9.960573293846604
1983-11-18,9.916597116851724
1983-11-21,10.146790313144923
1983-11-22,10.191283201628899
1983-11-23,9.957006687881965
1983-11-25,10.055899732251374
1983-11-28,9.967426471626666
1983-11-29,10.27532144790223
1983-11-30,10.017398758723328
1983-12-01,10.127695175535623
1983-12-02,9.927754340077412
1983-12-05,9.829064041286335
1983-12-06,9.665660085338487
1983-12-07,9.697991305176831
1983-12-08,9.49279835337672
1983-12-09,9.3649881236161
1983-12-12,9.470569780636787
1983-12-13,9.321690190494438
1983-12-14,8.763866735962655
1983-12-15,8.541482458032979
1983-12-16,8.790001862305097
1983-12-19,8.911518466463054
1983-12-20,8.96259525861473
1983-12-21,9.17793915249024
1983-12-22,9.157111675617434
1983-12-23,9.08432662806542
1983-12-27,9.187768941131646
1983-12-28,9.198185744312958
1983-12-29,9.187761296289908
1983-12-30,9.375297588083226
1984-01-03,9.21696332923139
1984-01-04,9.707641175642596
1984-01-05,10.279685571449873
1984-01-06,10.548413770860599
1984-01-09,10.366254656389485
1984-01-10,10.321228666476983
1984-01-11,10.253877123495313
1984-01-12,10.298591715995746
1984-01-13,10.119257176078856
1984-01-16,10.119257176078856
1984-01-17,10.274391033973595
1984-01-18,9.961040021795963
1984-01-19,9.708788250483517
1984-01-20,9.212629769608268
1984-01-23,8.628963098159456
1984-01-24,8.638948347924247
1984-01-25,8.029394377972242
1984-01-26,7.581742697823648
1984-01-27,7.13222199587004
1984-01-30,6.61220165032162
1984-01-31,6.511561093973593
1984-02-01,6.154492318170435
1984-02-02,6.298554179003075
1984-02-03,5.933000284259866
1984-02-06,5.393988225954254
1984-02-07,5.511376908584099
1984-02-08,4.93853507095259
1984-02-09,4.862415486950883
1984-02-10,5.0884790643470525
1984-02-13,4.95446152022376
1984-02-14,5.210942705061065
1984-02-15,5.167978716341751
1984-02-16,5.139497174327019
1984-02-17,5.004670902439498
1984-02-21,4.886101200684561
1984-02-22,4.886101200684561
1984-02-23,4.7899633663739145
1984-02-24,5.461045222410902
1984-02-27,5.7040733084754
1984-02-28,5.2042215157640905
1984-02-29,5.246998616354839
1984-03-01,5.454872026658958
1984-03-02,5.682697160214333
1984-03-05,5.5770643347772015
1984-03-06,5.2416498752729375
1984-03-07,4.955360057212541
1984-03-08,5.031249182289354
1984-03-09,4.975511170793441
1984-03-12,5.32828068793102
1984-03-13,5.5450820043577425
1984-03-14,5.396788703344855
1984-03-15,5.4550706398373
1984-03-16,5.719154096084965
1984-03-19,5.4393671050387224
1984-03-20,5.519866980052659
1984-03-21,5.445989253709343
1984-03-22,5.153050756454849
1984-03-23,4.9976529130471015
1984-03-26,5.004579518734748
1984-03-27,5.0392305723030555
1984-03-28,5.380332371573132
1984-03-29,5.344026202926789
1984-03-30,5.286214896847575
1984-04-02,5.049381388573524
1984-04-03,4.889190268057476
1984-04-04,4.698219565326521
1984-04-05,4.346015028145509
1984-04-06,4.320757146702096
1984-04-09,4.23269346997634
1984-04-10,4.33200127990477
1984-04-11,4.168194585545972
1984-04-12,4.450808476674675
1984-04-13,4.57895470942585
1984-04-16,4.546329507596308
1984-04-17,4.682729361226756
1984-04-18,4.649626594397745
1984-04-19,4.6693969410996035
1984-04-23,4.623139579050505
1984-04-24,4.655970790292074
1984-04-25,4.642777236949302
1984-04-26,4.985114276193171
1984-04-27,5.184922987199296
1984-04-30,5.368640883029591
1984-05-01,5.773312314774904
1984-05-02,6.038254050994151
1984-05-03,5.92138729007271
1984-05-04,5.544433836084066
1984-05-07,5.551798655901765
1984-05-08,5.684546013717734
1984-05-09,5.669575472639244
1984-05-10,5.706952008302609
1984-05-11,5.511760569889691
1984-05-14,5.40167971090446
1984-05-15,5.459629421468881
1984-05-16,5.372106914188554
1984-05-17,5.032898126309757
1984-05-18,4.860015110892423
1984-05-21,4.799172620041695
1984-05-22,4.678489428969175
1984-05-23,4.579570082779722
1984-05-24,4.3324362071377465
1984-05-25,4.338708863026665
1984-05-29,4.18804452826769
1984-05-30,4.2677957653137595
1984-05-31,4.311267928703836
1984-06-01,4.636307468845815
1984-06-04,4.845844784939444
1984-06-05,4.825636369949147
1984-06-06,4.879382544182348
1984-06-07,4.86584904611672
1984-06-08,4.872599392054898
1984-06-11,4.629221134633495
1984-06-12,4.622685537181996
1984-06-13,4.590024327009405
1984-06-14,4.219404462870941
1984-06-15,4.256317544642124
1984-06-18,4.485235368802656
1984-06-19,4.61319927880142
1984-06-20,4.847749856005653
1984-06-21,4.9486457850539916
1984-06-22,4.975913860251597
1984-06-25,4.907507763884363
1984-06-26,4.677011716891901
1984-06-27,4.532480018108016
1984-06-28,4.706275786188526
1984-06-29,4.653517548978876
1984-07-02,4.522593082783546
1984-07-03,4.535443159065594
1984-07-05,4.380942653871524
1984-07-06,4.318004250486228
1984-07-09,4.417762989658661
1984-07-10,4.449401760022307
1984-07-11,4.18241176187383
1984-07-12,3.980961165390463
1984-07-13,3.980961165390463
1984-07-16,3.8745685398032346
1984-07-17,3.915222169235342
1984-07-18,3.8158231534901557
1984-07-19,3.4995819450139463
1984-07-20,3.320326231218889
1984-07-23,3.1891098892257106
1984-07-24,3.137989365656475
1984-07-25,3.2897575730644415
1984-07-26,3.613066746706182
1984-07-27,4.006088483909288
1984-07-30,3.8819586490130775
1984-07-31,3.991990299170714
1984-08-01,4.4401117385551165
1984-08-02,4.951113364162972
1984-08-03,5.708281238805092
1984-08-06,5.856198073498867
1984-08-07,5.871235528462023
1984-08-08,5.720614940905358
1984-08-09,6.016809769489926
1984-08-10,6.062702531738119
1984-08-13,6.031964360213824
1984-08-14,5.878736705703949
1984-08-15,5.825994737682743
1984-08-16,5.945844131815431
1984-08-17,5.961020582708649
1984-08-20,5.983819991009361
1984-08-21,6.227680222305063
1984-08-22,6.133854942423794
1984-08-23,6.249986222127044
1984-08-24,6.273495349973977
1984-08-27,6.155663772804801
1984-08-28,6.295326509933764
1984-08-29,6.271713398839388
1984-08-30,6.169615793362017
1984-08-31,6.177389635922213
1984-09-04,5.959655747435328
1984-09-05,5.845707399437188
1984-09-06,5.96573531486971
1984-09-07,5.813715563584799
1984-09-10,5.761400875727236
1984-09-11,5.776258423185651
1984-09-12,5.538086878590969
1984-09-13,5.820496646305975
1984-09-14,5.962542060728572
1984-09-17,5.977734606917873
1984-09-18,5.72673691949412
1984-09-19,5.408702593000073
1984-09-20,5.451454539950604
1984-09-21,5.336877013308241
1984-09-24,5.245055731580597
1984-09-25,5.189187626177259
1984-09-26,5.203060126240315
1984-09-27,5.168324995459114
1984-09-28,5.057649544237263
1984-10-01,4.880314325408523
1984-10-02,4.747035504428582
1984-10-03,4.681584809924833
1984-10-04,4.726992412313825
1984-10-05,4.616036835746768
1984-10-08,4.526061064780495
1984-10-09,4.526061064780495
1984-10-10,4.735443259428011
1984-10-11,4.761577882494425
1984-10-12,4.892681732501818
1984-10-15,5.072801537514764
1984-10-16,4.9908604003793595
1984-10-17,4.950327200984034
1984-10-18,5.3535635209641645
1984-10-19,5.403020012863393
1984-10-22,5.331943028483723
1984-10-23,5.31785353681587
1984-10-24,5.30378111620372
1984-10-25,4.938621791500863
1984-10-26,4.724169359924876
1984-10-29,4.69162113546629
1984-10-30,4.892534352364794
1984-10-31,4.845928674694806
1984-11-01,4.912093991937137
1984-11-02,4.751894391092165
1984-11-05,4.830280007360818
1984-11-06,5.021738708869366
1984-11-07,4.879591991009023
1984-11-08,4.839728449614598
1984-11-09,4.813291542068066
1984-11-12,4.76719670514151
1984-11-13,4.636320770460965
1984-11-14,4.604183297870616
1984-11-15,4.527415195184951
1984-11-16,4.407183205133344
1984-11-19,4.301469462364654
1984-11-20,4.3687973905624435
1984-11-21,4.3687973905624435
1984-11-23,4.585190880960454
1984-11-26,4.553297164279758
1984-11-27,4.578700591378583
1984-11-28,4.425782401173444
1984-11-29,4.307367471631408
1984-11-30,4.22164697792879
1984-12-03,4.197469363648573
1984-12-04,4.215534433314604
1984-12-05,4.064586645918807
1984-12-06,4.176614169540493
1984-12-07,4.134606316334272
1984-12-10,4.069037418723273
1984-12-11,4.104434941319456
1984-12-12,4.027307351134392
1984-12-13,3.828068001105259
1984-12-14,3.935778615605222
1984-12-17,3.9704061607611183
1984-12-18,4.649477016484094
1984-12-19,4.79691431798189
1984-12-20,4.600700260126379
1984-12-21,4.581602916632782
1984-12-24,4.75933523637902
1984-12-26,4.772349909510812
1984-12-27,4.687635128463466
1984-12-28,4.790690609923162
1984-12-31,4.829879391920819
1985-01-02,4.580355232384156
1985-01-03,4.54229869622361
1985-01-04,4.50444514557196
1985-01-07,4.517001787935638
1985-01-08,4.315853864884662
1985-01-09,4.4744941622458665
1985-01-10,4.917885553232333
1985-01-11,5.030629370029345
1985-01-14,5.49498253139194
1985-01-15,5.616014039852211
1985-01-16,5.760419015326191
1985-01-17,5.620972306600485
1985-01-18,5.7365426380885
1985-01-21,6.139075158357047
1985-01-22,6.3072271863413825
1985-01-23,6.556106746007133
1985-01-24,6.556106746007133
1985-01-25,6.699638781792434
1985-01-28,6.853253512402816
1985-01-29,7.066585191805206
1985-01-30,7.192109436293102
1985-01-31,7.082076346134784
1985-02-01,6.906098988497131
1985-02-04,7.235854993813213
1985-02-05,7.380258089973686
1985-02-06,7.337245240137717
1985-02-07,7.568661603641734
1985-02-08,7.638613808908435
1985-02-11,7.471479597882392
1985-02-12,7.289397236089641
1985-02-13,7.417385779188104
1985-02-14,7.175771930648183
1985-02-15,6.913985603472811
1985-02-19,6.757362946635588
