Date,SQQQ_Backfilled
1986/4/21,0.3277127709294241
1986/4/22,0.3314223641209582
1986/4/23,0.3340057647597291
1986/4/24,0.31919013433712046
1986/4/25,0.3150419852185644
1986/4/28,0.3183879343394394
1986/4/29,0.32831606308025335
1986/4/30,0.3493496848515811
1986/5/1,0.353675349
1986/5/2,0.3476574171647487
1986/5/5,0.33349544338423726
1986/5/6,0.33367860404445965
1986/5/7,0.3392934977209607
1986/5/8,0.33350409925369606
1986/5/9,0.32845951043103183
1986/5/12,0.329554134
1986/5/13,0.3340265425263809
1986/5/14,0.3340636480177899
1986/5/15,0.3425907110591483
1986/5/16,0.3478220097912596
1986/5/19,0.34527510093375235
1986/5/20,0.33415204089043343
1986/5/21,0.33106948906732475
1986/5/22,0.3175031648341223
1986/5/23,0.31466792056758114
1986/5/27,0.3084459968610257
1986/5/28,0.30798632355961986
1986/5/29,0.30629860205308734
1986/5/30,0.29778417557182785
1986/6/2,0.3045259814860896
1986/6/3,0.30398978547695343
1986/6/4,0.3053536055957581
1986/6/5,0.3020430134335529
1986/6/6,0.304437299
1986/6/9,0.3228800772509456
1986/6/10,0.3260633028448177
1986/6/11,0.3142015044933857
1986/6/12,0.3125069765991367
1986/6/13,0.30086655556748615
1986/6/16,0.30993846561185784
1986/6/17,0.32271181184628117
1986/6/18,0.324158633
1986/6/19,0.3194413517739694
1986/6/20,0.3173215278683025
1986/6/23,0.317149923
1986/6/24,0.3098679363340552
1986/6/25,0.3028507934397824
1986/6/26,0.3046270242730516
1986/6/27,0.30535412097093173
1986/6/30,0.2996532851292011
1986/7/1,0.2954643763385288
1986/7/2,0.291560401
1986/7/3,0.28845953303897887
1986/7/7,0.3249393659244803
1986/7/8,0.3519928408889307
1986/7/9,0.33672853348685006
1986/7/10,0.3440555726526273
1986/7/11,0.35377622527527236
1986/7/14,0.37823923731359665
1986/7/15,0.40131554343142334
1986/7/16,0.39194092434270467
1986/7/17,0.38294386157247223
1986/7/18,0.38852315433683204
1986/7/21,0.3941312127956544
1986/7/22,0.39189161231579156
1986/7/23,0.39412561754089465
1986/7/24,0.39272567610569786
1986/7/25,0.3845044187158968
1986/7/28,0.4061240877285448
1986/7/29,0.4172043401971656
1986/7/30,0.41467094993251724
1986/7/31,0.41466197495168416
1986/8/1,0.419311847
1986/8/4,0.4342994815843046
1986/8/5,0.4407780478381367
1986/8/6,0.45330779122861314
1986/8/7,0.45169790796659387
1986/8/8,0.43661512230744715
1986/8/11,0.4073125904227031
1986/8/12,0.39359157912764037
1986/8/13,0.3791352012171506
1986/8/14,0.370288606
1986/8/15,0.3742435757362541
1986/8/18,0.37732251427166874
1986/8/19,0.3811755518146386
1986/8/20,0.3716208994855047
1986/8/21,0.3695345474932712
1986/8/22,0.36301441090126263
1986/8/25,0.37049273692227697
1986/8/26,0.36085002530424987
1986/8/27,0.35438454992063245
1986/8/28,0.3544384996843408
1986/8/29,0.3565802743473807
1986/9/2,0.37328727468436596
1986/9/3,0.369692069
1986/9/4,0.3577792931297007
1986/9/5,0.37076383479809544
1986/9/8,0.39417285396482715
1986/9/9,0.3997357602600632
1986/9/10,0.40818837910829225
1986/9/11,0.461035912
1986/9/12,0.4956262960219958
1986/9/15,0.4962626520681068
1986/9/16,0.4932098297578158
1986/9/17,0.480529173
1986/9/18,0.4624848965988126
1986/9/19,0.4586997787627996
1986/9/22,0.44198238005763707
1986/9/23,0.44700924159730143
1986/9/24,0.44987280604852153
1986/9/25,0.4663544535082981
1986/9/26,0.46683238594024445
1986/9/29,0.4870951026357146
1986/9/30,0.46639370564919247
1986/10/1,0.4595318063860468
1986/10/2,0.46043923671083586
1986/10/3,0.4563761695667551
1986/10/6,0.45060584599469905
1986/10/7,0.4595182005919177
1986/10/8,0.4491065744994656
1986/10/9,0.4502580794677042
1986/10/10,0.4437485543590468
1986/10/13,0.4356602336458348
1986/10/14,0.4329251688182735
1986/10/15,0.4210497998841411
1986/10/16,0.4223820526141336
1986/10/17,0.42855638454757466
1986/10/20,0.4379776870829976
1986/10/21,0.44031897251161967
1986/10/22,0.43613405346869766
1986/10/23,0.4186747068428659
1986/10/24,0.4203497777263436
1986/10/27,0.42276226547422335
1986/10/28,0.4155649658182418
1986/10/29,0.4104784259413043
1986/10/30,0.3962727078287242
1986/10/31,0.3983336254421177
1986/11/3,0.39577464212041397
1986/11/4,0.38636986990599653
1986/11/5,0.38441749031354966
1986/11/6,0.3905058506161237
1986/11/7,0.39437038177289896
1986/11/10,0.3994228754047849
1986/11/11,0.39091261444494896
1986/11/12,0.3896635767887522
1986/11/13,0.40655271762419626
1986/11/14,0.406640539
1986/11/17,0.40846812192317017
1986/11/18,0.430085708
1986/11/19,0.44055186757166437
1986/11/20,0.4239439998795773
1986/11/21,0.40935510236314393
1986/11/24,0.3955486883443693
1986/11/25,0.38486933928068645
1986/11/26,0.375916622
1986/11/28,0.36800705870155637
1986/12/1,0.3762228852239571
1986/12/2,0.36050122773145554
1986/12/3,0.35198628812435406
1986/12/4,0.3527860813715123
1986/12/5,0.35965877070012986
1986/12/8,0.36856004466498066
1986/12/9,0.3755709715695222
1986/12/10,0.37465733652018285
1986/12/11,0.3816168878053319
1986/12/12,0.39045770312839917
1986/12/15,0.39774819958923147
1986/12/16,0.3943441470561338
1986/12/17,0.406665732
1986/12/18,0.40803176776106725
1986/12/19,0.40040055450055123
1986/12/22,0.39767407940735855
1986/12/23,0.408172444
1986/12/24,0.40869270483646014
1986/12/26,0.4078140247957471
1986/12/29,0.4202862425835005
1986/12/30,0.42073152602742164
1986/12/31,0.4217961844839638
1987/1/2,0.409049084
1987/1/5,0.36986731731083494
1987/1/6,0.3575164685598871
1987/1/7,0.329287605
1987/1/8,0.31177574442921474
1987/1/9,0.30414072846638485
1987/1/12,0.2904268442722232
1987/1/13,0.289301788
1987/1/14,0.27247136588105253
1987/1/15,0.26466867318475157
1987/1/16,0.2728508539121494
1987/1/19,0.25321261630178443
1987/1/20,0.25306536330407137
1987/1/21,0.2635195499835231
1987/1/22,0.24577191710331295
1987/1/23,0.2507235057110713
1987/1/26,0.26257365552360096
1987/1/27,0.25031720691227494
1987/1/28,0.24618190366467205
1987/1/29,0.25444247225804684
1987/1/30,0.24991754941104463
1987/2/2,0.23349995125127096
1987/2/3,0.22844689211005487
1987/2/4,0.22054025450087741
1987/2/5,0.2160232344394032
1987/2/6,0.21608702079052786
1987/2/9,0.2198633570724002
1987/2/10,0.22468302252819577
1987/2/11,0.2102729960895097
1987/2/12,0.20929298804036023
1987/2/13,0.1990087947968203
1987/2/17,0.1834349380675595
1987/2/18,0.19060828002078448
1987/2/19,0.19478962015991833
1987/2/20,0.19869340178079323
1987/2/23,0.20224895926188313
1987/2/24,0.19819879490379902
1987/2/25,0.19141488640659027
1987/2/26,0.1875493503941188
1987/2/27,0.1856100101398475
1987/3/2,0.19073434216097465
1987/3/3,0.19225287973944552
1987/3/4,0.18365213898649557
1987/3/5,0.17930032398261073
1987/3/6,0.18050872391207878
1987/3/9,0.18609796031386433
1987/3/10,0.1799828676860207
1987/3/11,0.17757561847301406
1987/3/12,0.17924447702115098
1987/3/13,0.18383748330648508
1987/3/16,0.18518219004008565
1987/3/17,0.17554058578348553
1987/3/18,0.17514096981055818
1987/3/19,0.1695912952817132
1987/3/20,0.16454147168202324
1987/3/23,0.1657229835058668
1987/3/24,0.16391034378013544
1987/3/25,0.1640231624206596
1987/3/26,0.16305128695264434
1987/3/27,0.1671656385831837
1987/3/30,0.181139686
1987/3/31,0.17464874126021926
1987/4/1,0.17492664620077386
1987/4/2,0.17030915196210444
1987/4/3,0.16008663044751772
1987/4/6,0.16110205590554114
1987/4/7,0.16956409182313023
1987/4/8,0.16446188471764747
1987/4/9,0.16576508613150473
1987/4/10,0.16695689367681754
1987/4/13,0.1785533954893458
1987/4/14,0.19117122498799508
1987/4/15,0.18261883749113744
1987/4/16,0.1786489308427656
1987/4/20,0.1832075296595646
1987/4/21,0.1757166597750814
1987/4/22,0.17742011808269142
1987/4/23,0.1782742778156895
1987/4/24,0.18835888301502096
1987/4/27,0.19084862209408382
1987/4/28,0.18504640972673164
1987/4/29,0.1823658508492032
1987/4/30,0.17450247010007272
1987/5/1,0.1718801443829866
1987/5/4,0.16987986791307622
1987/5/5,0.1607930693138083
1987/5/6,0.1619070801981768
1987/5/7,0.16006167514509115
1987/5/8,0.15911232531727482
1987/5/11,0.16201444071752685
1987/5/12,0.1625165651675126
1987/5/13,0.15908234106806693
1987/5/14,0.15798000061738535
1987/5/15,0.1650877091315095
1987/5/18,0.17167005515168787
1987/5/19,0.18255140942434991
1987/5/20,0.18155590218353038
1987/5/21,0.17890393981628464
1987/5/22,0.1819543759854317
1987/5/26,0.17120365087195216
1987/5/27,0.16928598553680269
1987/5/28,0.16341431669020207
1987/5/29,0.1618813850993632
1987/6/1,0.16937328861922055
1987/6/2,0.17343462932738857
1987/6/3,0.17017986806127872
1987/6/4,0.16877121356564234
1987/6/5,0.1704789290194189
1987/6/8,0.16548761646415608
1987/6/9,0.16057267714561949
1987/6/10,0.1590266628699969
1987/6/11,0.16002165628123255
1987/6/12,0.15842641871878196
1987/6/15,0.16003988930384344
1987/6/16,0.15594537002718686
1987/6/17,0.15518145010486087
1987/6/18,0.1525793824832541
1987/6/19,0.1534450682768342
1987/6/22,0.15163297117993466
1987/6/23,0.15413872966134093
1987/6/24,0.15422781850276818
1987/6/25,0.15535986071813124
1987/6/26,0.15578413554350903
1987/6/29,0.1566507641734387
1987/6/30,0.1603035180242497
1987/7/1,0.15969560551274065
1987/7/2,0.1570590920241918
1987/7/6,0.16040555370232812
1987/7/7,0.16342395213602948
1987/7/8,0.1644939983976542
1987/7/9,0.1629948810115715
1987/7/10,0.1608591279181653
1987/7/13,0.15646260015535815
1987/7/14,0.14503874218614918
1987/7/15,0.14528134055718717
1987/7/16,0.14279834226053456
1987/7/17,0.14303509979143766
1987/7/20,0.14749492293390148
1987/7/21,0.148929524
1987/7/22,0.14778883165312684
1987/7/23,0.15264501234471095
1987/7/24,0.14884711508972726
1987/7/27,0.14836631957763688
1987/7/28,0.1468933619230058
1987/7/29,0.1449707646624863
1987/7/30,0.14086135437365427
1987/7/31,0.14122019147412795
1987/8/3,0.14364061698297906
1987/8/4,0.1422070124116082
1987/8/5,0.1370198549324305
1987/8/6,0.12959326653486108
1987/8/7,0.1260951533370346
1987/8/10,0.12175331527093962
1987/8/11,0.11749512920183523
1987/8/12,0.11970846012486029
1987/8/13,0.12045210653004203
1987/8/14,0.12027424727234225
1987/8/17,0.11979665086819677
1987/8/18,0.12508083631572517
1987/8/19,0.12230332184223784
1987/8/20,0.11604579692449732
1987/8/21,0.11333690619656675
1987/8/24,0.11545006305525361
1987/8/25,0.11353345187084972
1987/8/26,0.11279574320978189
1987/8/27,0.11352544837230352
1987/8/28,0.11623344698672916
1987/8/31,0.11503428421714583
1987/9/1,0.11936468263339864
1987/9/2,0.12119862610007322
1987/9/3,0.12237977141055818
1987/9/4,0.12395344543491249
1987/9/8,0.13173915372097358
1987/9/9,0.12848975116523176
1987/9/10,0.12166790872736931
1987/9/11,0.11970890763743827
1987/9/14,0.12181108857459702
1987/9/15,0.12687643349188335
1987/9/16,0.12886259655236607
1987/9/17,0.12747771988849166
1987/9/18,0.1280603569563897
1987/9/21,0.1364419883252841
1987/9/22,0.12766487206964178
1987/9/23,0.12245482658571392
1987/9/24,0.12154697645530757
1987/9/25,0.12092851531398244
1987/9/28,0.12162193114479555
1987/9/29,0.12253323092036102
1987/9/30,0.1200094432325329
1987/10/1,0.112588829
1987/10/2,0.10858824050042554
1987/10/5,0.1059339921796388
1987/10/6,0.1144672988428759
1987/10/7,0.11631577879992788
1987/10/8,0.12185012081787079
1987/10/9,0.12392229523229203
1987/10/12,0.1291032656730818
1987/10/13,0.12586769875394288
1987/10/14,0.1327994424021813
1987/10/15,0.14183166334644642
1987/10/16,0.16345195920901917
1987/10/19,0.2372205759759561
1987/10/20,0.29068491523128087
1987/10/21,0.201119559
1987/10/22,0.23419764427397652
1987/10/23,0.25570130020183907
1987/10/26,0.34517330660953666
1987/10/27,0.333747416
1987/10/28,0.3231115066229175
1987/10/29,0.23068877967099535
1987/10/30,0.19932527803855007
1987/11/2,0.19086068775060325
1987/11/3,0.20994032602902002
1987/11/4,0.20627599596893714
1987/11/5,0.18513105630609494
1987/11/6,0.19334603794108507
1987/11/9,0.2094751595300779
1987/11/10,0.22225600431357073
1987/11/11,0.2126444134900844
1987/11/12,0.19350658276214813
1987/11/13,0.2006749854968374
1987/11/16,0.20258479102739035
1987/11/17,0.2187937509197963
1987/11/18,0.21289968208888177
1987/11/19,0.22971751725957715
1987/11/20,0.23054936328580605
1987/11/23,0.22572808469834457
1987/11/24,0.21258227135476074
1987/11/25,0.21057274839195575
1987/11/27,0.21754295290935186
1987/11/30,0.24602335010078155
1987/12/1,0.24577659429168944
1987/12/2,0.24158576122798212
1987/12/3,0.26772578309225575
1987/12/4,0.28293343979097696
1987/12/7,0.26524448189981287
1987/12/8,0.24435870037343818
1987/12/9,0.22794799255042353
1987/12/10,0.23166242139924814
1987/12/11,0.22753456741406156
1987/12/14,0.19685445325371945
1987/12/15,0.1934879752617484
1987/12/16,0.17707914855655818
1987/12/17,0.18104277751972003
1987/12/18,0.1635717451127482
1987/12/21,0.15986243044041792
1987/12/22,0.16142562632849392
1987/12/23,0.1535688580732213
1987/12/24,0.1533837415854589
1987/12/28,0.16903875114721983
1987/12/29,0.16349381325720977
1987/12/30,0.15398060388218232
1987/12/31,0.15672706114635385
1988/1/4,0.1399357009642041
1988/1/5,0.1335252210054561
1988/1/6,0.12912378649108813
1988/1/7,0.12327556840834913
1988/1/8,0.1462735500503157
1988/1/11,0.14450363146296863
1988/1/12,0.1527743468506487
1988/1/13,0.15333492047882544
1988/1/14,0.1519987585800171
1988/1/15,0.14069296184391816
1988/1/18,0.14296179186004412
1988/1/19,0.1457427262885113
1988/1/20,0.16102074695824642
1988/1/21,0.15958049186321635
1988/1/22,0.1555396846147062
1988/1/25,0.14740050490970463
1988/1/26,0.15257049450876636
1988/1/27,0.15192020382248708
1988/1/28,0.14524678125378282
1988/1/29,0.1412856802418892
1988/2/1,0.1425316532677917
1988/2/2,0.14156649847571742
1988/2/3,0.1478922672132521
1988/2/4,0.1456912112245339
1988/2/5,0.14397135265190444
1988/2/8,0.14449848603549867
1988/2/9,0.14152304399455365
1988/2/10,0.1326375785512061
1988/2/11,0.1307496183907557
1988/2/12,0.12832811819085183
1988/2/16,0.12460299084743726
1988/2/17,0.12409466146258133
1988/2/18,0.12409946642198344
1988/2/19,0.12122701471689432
1988/2/22,0.11458486359990862
1988/2/23,0.11243692792311953
1988/2/24,0.11030064551447116
1988/2/25,0.11345388615499774
1988/2/26,0.11358781164977498
1988/2/29,0.10939806018902687
1988/3/1,0.10956750555167984
1988/3/2,0.10491344381200698
1988/3/3,0.10241473272735552
1988/3/4,0.10089063490252709
1988/3/7,0.098939426
1988/3/8,0.097248743
1988/3/9,0.094634905
1988/3/10,0.099035953
1988/3/11,0.10001191358864821
1988/3/14,0.097830235
1988/3/15,0.09931454
1988/3/16,0.095715442
1988/3/17,0.09446019
1988/3/18,0.09494746
1988/3/21,0.098431211
1988/3/22,0.096744234
1988/3/23,0.09793293
1988/3/24,0.10517579208838596
1988/3/25,0.10856221378640983
1988/3/28,0.10863993014027216
1988/3/29,0.10719942064405248
1988/3/30,0.1098568705199668
1988/3/31,0.1078576059560633
1988/4/4,0.1113011919575864
1988/4/5,0.10834729280537242
1988/4/6,0.10126854866264232
1988/4/7,0.099841693
1988/4/8,0.097217956
1988/4/11,0.095575461
1988/4/12,0.095193952
1988/4/13,0.094615518
1988/4/14,0.1057763803394128
1988/4/15,0.10619657236403465
1988/4/18,0.10540171363912339
1988/4/19,0.10377299984930984
1988/4/20,0.10627943003956454
1988/4/21,0.10784159080472637
1988/4/22,0.10519683307019476
1988/4/25,0.10322103306159174
1988/4/26,0.09902991
1988/4/27,0.09831384
1988/4/28,0.099291174
1988/4/29,0.10076487226142115
1988/5/2,0.099316694
1988/5/3,0.095410442
1988/5/4,0.096244372
1988/5/5,0.097774316
1988/5/6,0.098597766
1988/5/9,0.10234828682989243
1988/5/10,0.10343574089682667
1988/5/11,0.10968324211348243
1988/5/12,0.1078730790446402
1988/5/13,0.10377706445279203
1988/5/16,0.10172855018513251
1988/5/17,0.10326560672503524
1988/5/18,0.1099247374326473
1988/5/19,0.1098164939791264
1988/5/20,0.1106744046287868
1988/5/23,0.11520516611165153
1988/5/24,0.11167981580650788
1988/5/25,0.11219393226096809
1988/5/26,0.11064709472299457
1988/5/27,0.1109415335272941
1988/5/31,0.10352042896391331
1988/6/1,0.097512483
1988/6/2,0.097744469
1988/6/3,0.095080916
1988/6/6,0.092183843
1988/6/7,0.09231145
1988/6/8,0.087387933
1988/6/9,0.08783987
1988/6/10,0.085723176
1988/6/13,0.084995495
1988/6/14,0.083512528
1988/6/15,0.083105504
1988/6/16,0.085144538
1988/6/17,0.085984544
1988/6/20,0.087005711
1988/6/21,0.084697587
1988/6/22,0.081743582
1988/6/23,0.081659055
1988/6/24,0.08126012
1988/6/27,0.084259744
1988/6/28,0.079966792
1988/6/29,0.0805296
1988/6/30,0.078979345
1988/7/1,0.07778646
1988/7/5,0.075413606
1988/7/6,0.077055597
1988/7/7,0.078392713
1988/7/8,0.079915362
1988/7/11,0.08045703
1988/7/12,0.0811174
1988/7/13,0.079907257
1988/7/14,0.079078377
1988/7/15,0.079166328
1988/7/18,0.078852533
1988/7/19,0.082526631
1988/7/20,0.083368266
1988/7/21,0.087039524
1988/7/22,0.087964395
1988/7/25,0.088371752
1988/7/26,0.091112218
1988/7/27,0.094611074
1988/7/28,0.093285401
1988/7/29,0.088662065
1988/8/1,0.088345755
1988/8/2,0.089674802
1988/8/3,0.088887984
1988/8/4,0.088698001
1988/8/5,0.090569874
1988/8/8,0.090715493
1988/8/9,0.094409064
1988/8/10,0.10161209760365532
1988/8/11,0.098232941
1988/8/12,0.099748259
1988/8/15,0.10603018018590549
1988/8/16,0.10124084552484906
1988/8/17,0.10081518940945657
1988/8/18,0.099629091
1988/8/19,0.10081396482555027
1988/8/22,0.10594052934866399
1988/8/23,0.10637578187200386
1988/8/24,0.10199382790592369
1988/8/25,0.1043523839675995
1988/8/26,0.10363011798435595
1988/8/29,0.10042991142918449
1988/8/30,0.10114975769205344
1988/8/31,0.10365761338974429
1988/9/1,0.10887334065369536
1988/9/2,0.10267950200844696
1988/9/6,0.1016426161287095
1988/9/7,0.10122532027578895
1988/9/8,0.099623439
1988/9/9,0.095276912
1988/9/12,0.095135654
1988/9/13,0.094616397
1988/9/14,0.092839329
1988/9/15,0.095228917
1988/9/16,0.093164195
1988/9/19,0.093876463
1988/9/20,0.092675181
1988/9/21,0.090974252
1988/9/22,0.090160937
1988/9/23,0.091466617
1988/9/26,0.093858216
1988/9/27,0.094214144
1988/9/28,0.092239697
1988/9/29,0.08948726
1988/9/30,0.088596704
1988/10/3,0.09247148
1988/10/4,0.093199682
1988/10/5,0.093889848
1988/10/6,0.093526384
1988/10/7,0.093888346
1988/10/10,0.095697443
1988/10/11,0.094494496
1988/10/12,0.098256995
1988/10/13,0.095799526
1988/10/14,0.094856765
1988/10/17,0.094352022
1988/10/18,0.092475238
1988/10/19,0.092420068
1988/10/20,0.087188321
1988/10/21,0.088176515
1988/10/24,0.090185744
1988/10/25,0.091572725
1988/10/26,0.093129005
1988/10/27,0.096382238
1988/10/28,0.09536803
1988/10/31,0.095595736
1988/11/1,0.095913014
1988/11/2,0.096737529
1988/11/3,0.096379086
1988/11/4,0.097579582
1988/11/7,0.10137528932172565
1988/11/8,0.097203675
1988/11/9,0.097709402
1988/11/10,0.098122636
1988/11/11,0.10496723534178402
1988/11/14,0.10531960762145152
1988/11/15,0.10695083726546854
1988/11/16,0.11189370352008146
1988/11/17,0.11054123149126588
1988/11/18,0.10975785543128774
1988/11/21,0.1149939815290067
1988/11/22,0.11398448632087028
1988/11/23,0.10806707318779595
1988/11/25,0.11098753946915282
1988/11/28,0.1104343803813546
1988/11/29,0.1080887534785518
1988/11/30,0.10427790861189756
1988/12/1,0.10025428973642507
1988/12/2,0.099760193
1988/12/5,0.097548244
1988/12/6,0.095538636
1988/12/7,0.097441157
1988/12/8,0.099074667
1988/12/9,0.099179476
1988/12/12,0.10048701000604537
1988/12/13,0.10190001290385606
1988/12/14,0.10077325224880278
1988/12/15,0.099398527
1988/12/16,0.095377561
1988/12/19,0.093132142
1988/12/20,0.093726861
1988/12/21,0.094250929
1988/12/22,0.094111009
1988/12/23,0.092818296
1988/12/27,0.093441166
1988/12/28,0.093681517
1988/12/29,0.091142475
1988/12/30,0.090138061
1989/1/3,0.094587198
1989/1/4,0.089780347
1989/1/5,0.089851049
1989/1/6,0.089925409
1989/1/9,0.089866839
1989/1/10,0.090704564
1989/1/11,0.089848853
1989/1/12,0.087688018
1989/1/13,0.087420161
1989/1/16,0.08719045
1989/1/17,0.09017981
1989/1/18,0.087731915
1989/1/19,0.084889792
1989/1/20,0.085259368
1989/1/23,0.08838872
1989/1/24,0.085366131
1989/1/25,0.083478632
1989/1/26,0.080099191
1989/1/27,0.080680192
1989/1/30,0.079096689
1989/1/31,0.076841411
1989/2/1,0.074519299
1989/2/2,0.072754878
1989/2/3,0.072661769
1989/2/6,0.073265508
1989/2/7,0.070438267
1989/2/8,0.072596997
1989/2/9,0.074114486
1989/2/10,0.077583158
1989/2/13,0.077913417
1989/2/14,0.077577432
1989/2/15,0.075429109
1989/2/16,0.075038638
1989/2/17,0.074172252
1989/2/21,0.074509314
1989/2/22,0.077404749
1989/2/23,0.0764718
1989/2/24,0.078830576
1989/2/27,0.079836783
1989/2/28,0.079745633
1989/3/1,0.080113622
1989/3/2,0.077819936
1989/3/3,0.077322719
1989/3/6,0.075180333
1989/3/7,0.076167565
1989/3/8,0.076735068
1989/3/9,0.077901532
1989/3/10,0.078503099
1989/3/13,0.07735986
1989/3/14,0.077950962
1989/3/15,0.077828153
1989/3/16,0.075539145
1989/3/17,0.081740356
1989/3/20,0.08476072
1989/3/21,0.081653389
1989/3/22,0.083620049
1989/3/23,0.082990725
1989/3/27,0.082942103
1989/3/28,0.08195381
1989/3/29,0.080117733
1989/3/30,0.07873203
1989/3/31,0.07688346
1989/4/3,0.076982891
1989/4/4,0.077489051
1989/4/5,0.076836273
1989/4/6,0.076669787
1989/4/7,0.073994841
1989/4/10,0.073043375
1989/4/11,0.071207907
1989/4/12,0.069428863
1989/4/13,0.070257836
1989/4/14,0.067261083
1989/4/17,0.067393232
1989/4/18,0.065107277
1989/4/19,0.06386367
1989/4/20,0.064277135
1989/4/21,0.063171985
1989/4/24,0.063637611
1989/4/25,0.064693773
1989/4/26,0.064656284
1989/4/27,0.062374521
1989/4/28,0.061608270730841984
1989/5/1,0.061359794547431644
1989/5/2,0.061365139
1989/5/3,0.060509255
1989/5/4,0.060093094
1989/5/5,0.058930021
1989/5/8,0.0594031
1989/5/9,0.059694371670424955
1989/5/10,0.059413842126053495
1989/5/11,0.058987645
1989/5/12,0.055913584
1989/5/15,0.054497403
1989/5/16,0.055011646756829694
1989/5/17,0.053081866
1989/5/18,0.052840581952115245
1989/5/19,0.051651021349756826
1989/5/22,0.051834202874668556
1989/5/23,0.053165814
1989/5/24,0.052079552643912716
1989/5/25,0.051454545
1989/5/26,0.05025998
